,Postcode,Target,Large User,Total households,Population aged 65+,Females,Females aged 65-69,Females aged 65+,Females aged 70-74,Females aged 75-79,Females aged 80-84,Females aged 85-89,Females aged 90-94,Females aged 95_99,Females aged 100+,Males,Males aged 65-69,Males aged 65+,Males aged 70-74,Males aged 75-79,Males aged 80-84,Males aged 85-89,Males aged 90-94,Males aged 95-99,Males aged 100+,Females aged under 25,Females aged 25-44,Females aged 45-65,Males aged under 25,Males aged 25-44,Males aged 45-65,Mean Income,Median Income,Mode Income,Lower Quartile,OA11CD,Clusters
2563,W104LP,0,0.0,0.04938271604938271,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.05,0.1,0.05454545454545454,0.03409090909090909,0.0975609756097561,0.35859124866595515,0.3407181054117647,0.1590909090909091,0.2936885782359907,E00023872,4
2564,W104LQ,0,0.0,0.08641975308641975,0.06944444444444445,0.15432098765432098,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.12418300653594772,0.125,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0625,0.175,0.12727272727272726,0.045454545454545456,0.0975609756097561,0.3383137673425827,0.3167420814117647,0.1590909090909091,0.2838392663015634,E00023879,1
2565,W104LR,0,0.0,0.08024691358024691,0.013888888888888888,0.12962962962962962,0.0,0.025,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0625,0.15,0.14545454545454545,0.045454545454545456,0.0975609756097561,0.34044823906083244,0.31881454870588233,0.1590909090909091,0.28135971916857755,E00023878,0
2566,W104LS,0,0.0,0.006172839506172839,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.025,0.025,0.01818181818181818,0.0,0.024390243902439025,0.5314834578441836,0.542483660117647,0.38636363636363635,0.5576302444363178,E00023878,0
2567,W104LU,0,0.0,0.05555555555555555,0.013888888888888888,0.13580246913580246,0.0,0.025,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.10457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.075,0.125,0.09090909090909091,0.045454545454545456,0.12195121951219512,0.3233724653148346,0.30522875811764705,0.1590909090909091,0.2659997187025726,E00023872,0
2568,W104LW,0,0.0,0.030864197530864196,0.0,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.025,0.05,0.05454545454545454,0.022727272727272728,0.024390243902439025,0.3457844183564568,0.3407707910588235,0.1590909090909091,0.3222054570972785,E00023878,3
2569,W104LY,0,0.0,0.04938271604938271,0.013888888888888888,0.1419753086419753,0.0,0.025,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0875,0.125,0.10909090909090909,0.045454545454545456,0.12195121951219512,0.37246531483457845,0.3339100345882353,0.11363636363636363,0.2716503815744108,E00023872,0
2570,W104LZ,0,0.0,0.043209876543209874,0.0,0.10493827160493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915032679738562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.05,0.125,0.07272727272727272,0.045454545454545456,0.0975609756097561,0.35432230522945574,0.3496732025882353,0.20454545454545456,0.34638747485862137,E00023872,0
2571,W104NG,0,0.0,0.12345679012345678,0.041666666666666664,0.12962962962962962,0.0,0.05,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.13071895424836602,0.0,0.03125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.075,0.125,0.09090909090909091,0.10227272727272728,0.0975609756097561,0.37566702241195304,0.34990334164705883,0.1590909090909091,0.32027483327554146,E00023865,4
2572,W104NJ,0,0.0,0.4382716049382716,0.2638888888888889,0.48148148148148145,0.07142857142857142,0.225,0.16666666666666666,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.5620915032679739,0.125,0.3125,0.2222222222222222,0.375,0.16666666666666666,0.07692307692307693,0.1111111111111111,0.3333333333333333,0.0,0.38461538461538464,0.3125,0.45,0.38181818181818183,0.4431818181818182,0.34146341463414637,0.35538954108858056,0.3377945183529412,0.1590909090909091,0.302485905195227,E00023865,2
2573,W104NL,0,0.0,0.24074074074074073,0.2222222222222222,0.37037037037037035,0.21428571428571427,0.275,0.08333333333333333,0.2222222222222222,0.2857142857142857,0.5,0.0,0.0,0.0,0.27450980392156865,0.125,0.15625,0.1111111111111111,0.125,0.0,0.15384615384615385,0.0,0.0,0.0,0.28846153846153844,0.2,0.425,0.23636363636363636,0.11363636363636363,0.24390243902439024,0.3874066168623266,0.3555829517647059,0.1590909090909091,0.3091827529883139,E00023864,2
2574,W104NN,0,0.0,0.12962962962962962,0.05555555555555555,0.12962962962962962,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1437908496732026,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0625,0.175,0.12727272727272726,0.06818181818181818,0.14634146341463414,0.20490928495197439,0.18158567776470588,0.06818181818181818,0.16101066983659837,E00023866,2
2575,W104NP,0,0.0,0.2345679012345679,0.19444444444444445,0.3271604938271605,0.21428571428571427,0.25,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.5,0.0,0.0,0.0,0.26143790849673204,0.125,0.125,0.1111111111111111,0.125,0.0,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.1875,0.375,0.23636363636363636,0.11363636363636363,0.21951219512195122,0.3287086446104589,0.29295410470588235,0.1590909090909091,0.2605624026481794,E00023864,2
2576,W104NQ,0,0.0,0.10493827160493827,0.06944444444444445,0.15432098765432098,0.0,0.05,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.1830065359477124,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.1125,0.15,0.12727272727272726,0.13636363636363635,0.12195121951219512,0.39487726787620064,0.3610149942352941,0.1590909090909091,0.32579664029259725,E00023865,2
2577,W104NR,0,0.0,0.11728395061728394,0.125,0.20987654320987653,0.14285714285714285,0.175,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.1503267973856209,0.0,0.0625,0.1111111111111111,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.1346153846153846,0.1125,0.25,0.14545454545454545,0.056818181818181816,0.14634146341463414,0.37139807897545357,0.3460784314117647,0.1590909090909091,0.29733467914500705,E00023864,2
2578,W104NT,0,0.0,0.04938271604938271,0.013888888888888888,0.10493827160493827,0.0,0.025,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0718954248366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0375,0.125,0.09090909090909091,0.03409090909090909,0.04878048780487805,0.3030949839914621,0.2814674256470588,0.11363636363636363,0.24022206855520514,E00023878,0
2579,W104NU,0,0.0,0.18518518518518517,0.16666666666666666,0.3888888888888889,0.14285714285714285,0.175,0.08333333333333333,0.1111111111111111,0.42857142857142855,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.15625,0.1111111111111111,0.125,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.5,0.1375,0.4,0.4,0.11363636363636363,0.24390243902439024,0.31803628601921025,0.3035608892941176,0.1590909090909091,0.2655550051423697,E00023878,2
2580,W104NX,0,0.0,0.11728395061728394,0.041666666666666664,0.17901234567901234,0.0,0.075,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.1437908496732026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0625,0.2,0.16363636363636364,0.06818181818181818,0.12195121951219512,0.2838847385272145,0.26132665835294117,0.11363636363636363,0.2312993804382821,E00023878,2
2581,W104NZ,0,0.0,0.04938271604938271,0.0,0.06790123456790123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.05,0.075,0.03636363636363636,0.045454545454545456,0.07317073170731707,0.3137673425827108,0.2771376591764706,0.1590909090909091,0.2457353618627166,E00023851,0
2582,W104PB,0,0.0,0.16049382716049382,0.125,0.2777777777777778,0.14285714285714285,0.125,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2875816993464052,0.25,0.125,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.1375,0.2,0.2545454545454545,0.11363636363636363,0.1951219512195122,0.3073639274279616,0.2850956332941177,0.1590909090909091,0.2563089151499011,E00175260,2
2583,W104PT,0,0.0,0.06790123456790123,0.027777777777777776,0.1419753086419753,0.0,0.05,0.08333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0625,0.175,0.14545454545454545,0.045454545454545456,0.0975609756097561,0.2892209178228389,0.2695725771764706,0.1590909090909091,0.2386161557168976,E00023878,0
2584,W104PX,0,0.0,0.030864197530864196,0.0,0.043209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.05,0.025,0.0,0.03409090909090909,0.0,0.24653148345784417,0.23911382729411762,0.1590909090909091,0.23102131265402664,E00023851,4
2585,W104QA,0,0.0,0.3148148148148148,0.2638888888888889,0.48148148148148145,0.21428571428571427,0.275,0.3333333333333333,0.1111111111111111,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,0.5620915032679739,0.25,0.25,0.1111111111111111,0.25,0.3333333333333333,0.07692307692307693,0.0,0.0,0.0,0.46153846153846156,0.2375,0.45,0.4909090909090909,0.2727272727272727,0.5121951219512195,0.33617929562433296,0.31505087129411763,0.1590909090909091,0.27517122442117603,E00023877,2
2586,W104QB,0,0.0,0.42592592592592593,0.3333333333333333,0.5802469135802469,0.2857142857142857,0.375,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.5,0.0,0.673202614379085,0.25,0.28125,0.1111111111111111,0.375,0.3333333333333333,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.275,0.525,0.5818181818181818,0.32954545454545453,0.6097560975609756,0.327641408751334,0.30023253811764705,0.1590909090909091,0.265752347669357,E00023877,2
2587,W104QD,0,0.0,0.09259259259259259,0.08333333333333333,0.19135802469135801,0.14285714285714285,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.16993464052287582,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.1,0.2,0.16363636363636364,0.07954545454545454,0.14634146341463414,0.4343649946638207,0.4023529411764706,0.1590909090909091,0.3443554156758801,E00023855,2
2588,W104QE,0,0.0,0.12962962962962962,0.20833333333333334,0.2654320987654321,0.21428571428571427,0.25,0.25,0.1111111111111111,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,0.24836601307189543,0.25,0.15625,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.23076923076923078,0.1125,0.225,0.16363636363636364,0.14772727272727273,0.1951219512195122,0.5389541088580576,0.5194077630588235,0.29545454545454547,0.46412085066092285,E00023854,2
2589,W104QF,0,0.0,0.1111111111111111,0.1388888888888889,0.17901234567901234,0.14285714285714285,0.175,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.1568627450980392,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0875,0.15,0.10909090909090909,0.09090909090909091,0.12195121951219512,0.4973319103521878,0.47728359635294115,0.1590909090909091,0.4062762963324711,E00023854,2
2590,W104QG,0,0.0,0.13580246913580246,0.1388888888888889,0.17901234567901234,0.14285714285714285,0.175,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.16339869281045752,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0875,0.15,0.10909090909090909,0.10227272727272728,0.12195121951219512,0.4439701173959445,0.4045349983529412,0.1590909090909091,0.344261332584586,E00023854,2
2591,W104QH,0,0.0,0.08024691358024691,0.125,0.1419753086419753,0.07142857142857142,0.15,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.5,0.0,0.10457516339869281,0.0,0.09375,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.11538461538461539,0.0625,0.1,0.05454545454545454,0.056818181818181816,0.07317073170731707,0.49306296691568835,0.46035805623529413,0.1590909090909091,0.3920596002607518,E00023860,2
2592,W104QJ,0,0.0,0.38271604938271603,0.2777777777777778,0.4567901234567901,0.35714285714285715,0.35,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.0,0.0,0.35947712418300654,0.125,0.1875,0.1111111111111111,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.3076923076923077,0.25,0.45,0.2727272727272727,0.23863636363636365,0.14634146341463414,0.3991462113127001,0.37543859647058825,0.1590909090909091,0.33484818545517414,E00023857,2
2593,W104QL,0,0.0,0.2037037037037037,0.1111111111111111,0.18518518518518517,0.14285714285714285,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.1503267973856209,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.1,0.175,0.10909090909090909,0.09090909090909091,0.07317073170731707,0.3265741728922092,0.28915486788235295,0.1590909090909091,0.2596078363949882,E00023857,2
2594,W104QN,0,0.0,0.14814814814814814,0.16666666666666666,0.1728395061728395,0.07142857142857142,0.15,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.16339869281045752,0.125,0.1875,0.1111111111111111,0.25,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0625,0.175,0.05454545454545454,0.10227272727272728,0.12195121951219512,0.37886872998932764,0.3548213805882353,0.1590909090909091,0.3137985132542571,E00023860,2
2595,W104QP,0,0.0,0.3395061728395062,0.3055555555555556,0.3333333333333333,0.14285714285714285,0.325,0.25,0.3333333333333333,0.2857142857142857,0.5,0.0,0.0,0.0,0.28104575163398693,0.125,0.28125,0.2222222222222222,0.375,0.3333333333333333,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.1375,0.3,0.10909090909090909,0.19318181818181818,0.1951219512195122,0.27854855923159016,0.24878892729411764,0.11363636363636363,0.22282203176952878,E00023860,1
2596,W104QQ,0,0.0,0.15432098765432098,0.16666666666666666,0.22839506172839505,0.14285714285714285,0.2,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.2222222222222222,0.125,0.125,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.21153846153846154,0.1,0.2,0.14545454545454545,0.125,0.1951219512195122,0.4471718249733191,0.4123839009411765,0.20454545454545456,0.36665941635822896,E00023854,2
2597,W104QS,0,0.0,0.08641975308641975,0.1111111111111111,0.13580246913580246,0.07142857142857142,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.09375,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.1346153846153846,0.05,0.125,0.05454545454545454,0.07954545454545454,0.07317073170731707,0.4439701173959445,0.4268610098823529,0.20454545454545456,0.38561549109839127,E00023860,2
2598,W104QT,0,0.0,0.06790123456790123,0.05555555555555555,0.08641975308641975,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.0375,0.1,0.09090909090909091,0.06818181818181818,0.0975609756097561,0.37353255069370334,0.3696795791764706,0.20454545454545456,0.3565108615856025,E00023861,1
2599,W104QW,0,0.0,0.1728395061728395,0.2222222222222222,0.24074074074074073,0.07142857142857142,0.225,0.16666666666666666,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.22875816993464052,0.125,0.21875,0.2222222222222222,0.25,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.0875,0.25,0.09090909090909091,0.14772727272727273,0.17073170731707318,0.37459978655282816,0.3567147614117647,0.1590909090909091,0.31865824104304213,E00023860,2
2600,W104QX,0,0.0,0.17901234567901234,0.125,0.15432098765432098,0.07142857142857142,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.13725490196078433,0.125,0.125,0.1111111111111111,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.1346153846153846,0.05,0.175,0.05454545454545454,0.07954545454545454,0.12195121951219512,0.1536819637139808,0.14690523729411767,0.06818181818181818,0.1352479488099791,E00023860,2
2601,W104QY,0,0.0,0.21604938271604937,0.09722222222222222,0.30864197530864196,0.07142857142857142,0.1,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.33986928104575165,0.0,0.09375,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.25,0.3090909090909091,0.17045454545454544,0.2682926829268293,0.3127001067235859,0.2906328408235294,0.1590909090909091,0.25710018758980085,E00023867,2
2602,W104RB,0,0.0,0.24691358024691357,0.1527777777777778,0.2345679012345679,0.07142857142857142,0.15,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0.2875816993464052,0.125,0.15625,0.1111111111111111,0.125,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.19230769230769232,0.1375,0.225,0.2,0.18181818181818182,0.24390243902439024,0.35859124866595515,0.3383426363529412,0.1590909090909091,0.30166226078851965,E00023877,2
2603,W104RE,0,0.0,0.5,0.3333333333333333,0.7777777777777778,0.21428571428571427,0.25,0.16666666666666666,0.1111111111111111,0.2857142857142857,0.0,0.3333333333333333,0.5,0.0,0.7516339869281046,0.75,0.4375,0.2222222222222222,0.25,0.5,0.07692307692307693,0.0,0.0,0.0,0.6153846153846154,0.5375,0.575,0.6181818181818182,0.42045454545454547,0.4634146341463415,0.31163287086446106,0.2890445705882353,0.1590909090909091,0.25541096343198433,E00175232,2
2604,W104RF,0,0.0,0.08641975308641975,0.05555555555555555,0.2037037037037037,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1895424836601307,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21153846153846154,0.1125,0.2,0.16363636363636364,0.09090909090909091,0.17073170731707318,0.45570971184631803,0.4477394263529412,0.29545454545454547,0.41673903954910696,E00023872,1
2605,W104RG,0,0.0,0.3148148148148148,0.1111111111111111,0.2716049382716049,0.07142857142857142,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.2875816993464052,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.1625,0.275,0.2,0.23863636363636365,0.1951219512195122,0.35645677694770544,0.3425047438823529,0.1590909090909091,0.31505998900539917,E00023865,2
2606,W104RH,0,0.0,0.20987654320987653,0.09722222222222222,0.19135802469135801,0.07142857142857142,0.1,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.2549019607843137,0.125,0.09375,0.0,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.15384615384615385,0.125,0.175,0.21818181818181817,0.14772727272727273,0.21951219512195122,0.35965848452508004,0.3431103948235294,0.1590909090909091,0.3130929422127048,E00023877,2
2607,W104RL,0,0.0,0.21604938271604937,0.09722222222222222,0.29012345679012347,0.07142857142857142,0.1,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3202614379084967,0.0,0.09375,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.175,0.25,0.2909090909090909,0.1590909090909091,0.24390243902439024,0.32123799359658484,0.29629010694117647,0.1590909090909091,0.26390211549078024,E00023867,2
2608,W104RN,0,0.0,0.17901234567901234,0.1527777777777778,0.2345679012345679,0.14285714285714285,0.175,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.20261437908496732,0.125,0.125,0.1111111111111111,0.125,0.0,0.07692307692307693,0.0,0.0,0.0,0.17307692307692307,0.125,0.275,0.18181818181818182,0.07954545454545454,0.17073170731707318,0.400213447171825,0.3804065743529412,0.1590909090909091,0.3410642556797564,E00023864,2
2609,W104RP,0,0.0,0.14814814814814814,0.1388888888888889,0.25308641975308643,0.14285714285714285,0.175,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.19607843137254902,0.0,0.09375,0.1111111111111111,0.125,0.0,0.07692307692307693,0.0,0.0,0.0,0.19230769230769232,0.15,0.275,0.18181818181818182,0.07954545454545454,0.17073170731707318,0.4578441835645678,0.434129902,0.20454545454545456,0.39210708302424124,E00023864,2
2610,W104RQ,0,0.0,0.15432098765432098,0.06944444444444445,0.2654320987654321,0.07142857142857142,0.1,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2875816993464052,0.0,0.03125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.21153846153846154,0.1625,0.225,0.2545454545454545,0.1590909090909091,0.24390243902439024,0.33938100320170755,0.32221957611764707,0.1590909090909091,0.28086588896936643,E00023867,2
2611,W104RS,0,0.0,0.06172839506172839,0.041666666666666664,0.07407407407407407,0.07142857142857142,0.05,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0457516339869281,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.025,0.1,0.01818181818181818,0.03409090909090909,0.04878048780487805,0.29562433297758806,0.2851662403529412,0.1590909090909091,0.26630596913828264,E00023861,1
2612,W104RT,0,0.0,0.21604938271604937,0.2222222222222222,0.30864197530864196,0.21428571428571427,0.225,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.30718954248366015,0.375,0.21875,0.1111111111111111,0.125,0.0,0.07692307692307693,0.1111111111111111,0.0,0.0,0.25,0.1125,0.4,0.23636363636363636,0.17045454545454544,0.24390243902439024,0.41302027748132336,0.3800122124705882,0.1590909090909091,0.3212456960930494,E00023861,2
2613,W104RW,0,0.0,0.11728395061728394,0.09722222222222222,0.1728395061728395,0.07142857142857142,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.13725490196078433,0.0,0.0625,0.1111111111111111,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.11538461538461539,0.0875,0.225,0.12727272727272726,0.06818181818181818,0.0975609756097561,0.42902881536819637,0.4088852324705883,0.1590909090909091,0.3244789967530688,E00023864,2
2614,W104RX,0,0.0,0.043209876543209874,0.041666666666666664,0.07407407407407407,0.07142857142857142,0.05,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.025,0.1,0.03636363636363636,0.045454545454545456,0.04878048780487805,0.4418356456776948,0.3892365456470588,0.1590909090909091,0.3050899031498,E00023861,1
2615,W104SA,0,0.0,0.13580246913580246,0.08333333333333333,0.21604938271604937,0.07142857142857142,0.075,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.20915032679738563,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.1375,0.125,0.18181818181818182,0.10227272727272728,0.14634146341463414,0.3052294557097118,0.287558926,0.1590909090909091,0.2644382044410322,E00175232,2
2616,W104SB,0,0.0,0.15432098765432098,0.05555555555555555,0.1111111111111111,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1437908496732026,0.125,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0625,0.125,0.12727272727272726,0.06818181818181818,0.12195121951219512,0.25933831376734257,0.24569479964705884,0.1590909090909091,0.22710397275743602,E00023877,2
2617,W104SE,0,0.0,0.12962962962962962,0.1111111111111111,0.1728395061728395,0.14285714285714285,0.125,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.16993464052287582,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.075,0.25,0.14545454545454545,0.09090909090909091,0.14634146341463414,0.4343649946638207,0.401504788,0.1590909090909091,0.3373724617167944,E00023861,2
2618,W104SF,0,0.0,0.17901234567901234,0.16666666666666666,0.2716049382716049,0.14285714285714285,0.175,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.0,0.0,0.0,0.0,0.26143790849673204,0.25,0.15625,0.1111111111111111,0.125,0.0,0.0,0.1111111111111111,0.0,0.0,0.19230769230769232,0.1125,0.375,0.21818181818181817,0.13636363636363635,0.24390243902439024,0.503735325506937,0.4852941176470588,0.29545454545454547,0.4411941943768626,E00023861,2
2619,W104SJ,0,0.0,0.09259259259259259,0.05555555555555555,0.11728395061728394,0.07142857142857142,0.05,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1437908496732026,0.125,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.05,0.15,0.10909090909090909,0.056818181818181816,0.14634146341463414,0.2657417289220918,0.24325980388235297,0.11363636363636363,0.2192640228480717,E00175262,1
2620,W104SL,0,0.0,0.08024691358024691,0.09722222222222222,0.15432098765432098,0.07142857142857142,0.075,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.23529411764705882,0.25,0.125,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0625,0.175,0.2,0.09090909090909091,0.21951219512195122,0.2902881536819637,0.2576567817647059,0.06818181818181818,0.1984785616222804,E00175262,2
2621,W104SN,0,0.0,0.13580246913580246,0.08333333333333333,0.1419753086419753,0.07142857142857142,0.075,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.19607843137254902,0.125,0.09375,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0625,0.15,0.16363636363636364,0.06818181818181818,0.1951219512195122,0.2550693703308431,0.23008403364705882,0.11363636363636363,0.20347783367663716,E00175262,2
