,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
563,0.0,51.0,1.0,Working - Full Time (30+ HRS),White - Western European (type in),1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,,Rents (With Or Without Housing Benefit),1,1.0,0.0,0.0,3,9,9,9,3,2.0,1.0,1.0,None of these,0.0,5.0,SW1P2DU,St. James's,E00175228,0.0,,Online and Offline,,0
564,0.0,27.0,1.0,Working - Full Time (30+ HRS),Other Ethnic groups - Arab,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,9,9,10,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1P2DU,St. James's,E00175228,0.0,4.0,Online and Offline,,0
565,0.0,26.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Chinese ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,11,9,10,3,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,4.0,SW1P2DU,St. James's,E00175228,0.0,2.0,Online and Offline,,0
566,0.0,21.0,1.0,Full-Time Student,Mixed - White and Black - Caribbean,5.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,Owns Outright,2,1.0,0.0,0.0,3,11,9,9,11,2.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,5.0,SW1P2DU,St. James's,E00175228,0.0,2.0,Online and Offline,,0
567,0.0,23.0,0.0,Full-Time Student,Any - Other White background (type in),1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,9,6,8,3,2.0,1.0,1.0,None of these,0.0,5.0,SW1P2DU,St. James's,E00175228,0.0,2.0,Online and Offline,,0
568,0.0,23.0,0.0,Working - Full Time (30+ HRS),White - Irish,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,11,11,10,2,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,1.0,SW1P4BH,Vincent Square,E00024012,0.0,,Online and Offline,,0
569,0.0,79.0,0.0,Retired,Asian or Asian British - Any other Asian Background (type in),1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,11,10,10,3,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,SW1P4BH,Vincent Square,E00024012,0.0,2.0,Online and Offline,2.0,0
570,0.0,55.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Any other Asian Background (type in),5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,3,10,10,8,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,3.0,SW1P2DU,St. James's,E00175228,0.0,1.0,Online and Offline,2.0,0
571,0.0,30.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Chinese ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,4.0,0.0,0.0,3,11,11,11,2,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,8.0,SW1P4BH,Vincent Square,E00024012,0.0,3.0,Online and Offline,,0
572,0.0,49.0,1.0,Working - Full Time (30+ HRS),White - British,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,10,10,10,2,1.0,1.0,1.0,(Don't know),1.0,9.0,SW1P2DU,St. James's,E00175228,0.0,1.0,Online and Offline,2.0,0
573,0.0,26.0,0.0,Working - Full Time (30+ HRS),Any - Other White background (type in),5.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,11,11,11,2,3.0,2.0,2.0,NHS GP in the Westminster City Council Area,0.0,4.0,SW1P4BH,Vincent Square,E00024012,0.0,1.0,Online and Offline,2.0,0
574,1.0,,0.0,Retired,Black or Black British - African ,3.0,,,4.0,,3.0,3.0,4.0,4.0,4.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,6,6,6,4,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,8.0,SW1P4AB,Vincent Square,E00024021,0.0,2.0,Online and Offline,2.0,0
575,0.0,,1.0,"Unemployed, Not Registered-Seeking Work",White - Western European (type in),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,Rents (With Or Without Housing Benefit),6,1.0,0.0,1.0,1,12,12,12,12,,,,NHS GP in the Westminster City Council Area,0.0,8.0,SW1P4BE,Vincent Square,E00024009,5.0,4.0,Online and Offline,4.0,0
576,0.0,58.0,1.0,Working - Full Time (30+ HRS),White - British,4.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,9,8,7,4,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1P4AA,Vincent Square,E00024021,0.0,3.0,Online and Offline,2.0,0
577,1.0,66.0,1.0,other,White - British,2.0,4.0,2.0,5.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,7,5,8,2,2.0,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1P4AB,Vincent Square,E00024021,0.0,3.5,Online and Offline,3.0,0
578,1.0,69.0,0.0,Retired,White - Western European (type in),3.0,3.0,,4.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,2,7,4,7,2,3.0,1.0,2.0,NHS GP in the Westminster City Council Area,0.0,8.0,SW1P4AB,Vincent Square,E00024021,0.0,2.75,Online and Offline,2.0,0
579,0.0,30.0,1.0,"Unemployed, Not Registered-Seeking Work",White - Western European (type in),4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,4,4,8,8,3.0,3.0,3.0,NHS GP in the Westminster City Council Area,0.0,6.0,SW1P4AB,Vincent Square,E00024021,0.0,4.0,Online and Offline,2.0,0
580,1.0,64.0,0.0,Retired,Any - Other White background (type in),4.0,4.0,,5.0,1.0,4.0,4.0,2.0,4.0,3.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,2,8,8,8,9,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,0.0,8.0,SW1P4AB,Vincent Square,E00024021,0.0,2.6,Online and Offline,2.0,0
581,0.0,42.0,0.0,Working - Full Time (30+ HRS),(Refused),3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,Owns With A Mortgage Or Loan,2,3.0,2.0,0.0,3,10,9,10,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,,SW1P4BE,Vincent Square,E00024009,0.0,3.3333333333333335,Online and Offline,2.0,0
582,0.0,24.0,0.0,other,White - British,4.0,4.0,4.0,5.0,1.0,3.0,4.0,5.0,5.0,1.0,2.0,4.0,Live Here Rent Free,2,3.0,0.0,0.0,3,8,8,8,6,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1E6PB,St. James's,E00023943,0.0,1.0,Online and Offline,5.0,0
583,0.0,44.0,0.0,Working - Full Time (30+ HRS),Any - Other White background (type in),1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,Owns Outright,1,4.0,2.0,0.0,3,8,8,8,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,7.0,SW1P6HR,St. James's,,0.0,2.0,Online and Offline,1.0,0
584,0.0,33.0,1.0,Working - Full Time (30+ HRS),White - British,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,Rents (With Or Without Housing Benefit),1,3.0,0.0,0.0,3,7,7,7,6,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,9.0,SW1E6PL,St. James's,E00023943,0.0,3.0,Online and Offline,5.0,0
585,0.0,77.0,1.0,Retired,White - British,5.0,5.0,,5.0,1.0,5.0,4.0,4.0,4.0,1.0,2.0,4.0,Owns Outright,1,2.0,0.0,0.0,2,10,10,10,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1E6NL,St. James's,E00023938,0.0,1.0,Online and Offline,1.0,0
586,0.0,62.0,1.0,Working - Full Time (30+ HRS),White - British,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,Owns Outright,1,2.0,0.0,0.0,3,10,10,10,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1E6NR,St. James's,E00023938,0.0,2.75,Online and Offline,1.0,0
587,0.0,51.0,1.0,Working - Full Time (30+ HRS),White - British,3.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,Owns Outright,1,4.0,2.0,0.0,3,6,6,6,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1E6HR,St. James's,E00023938,0.0,2.0,Online and Offline,2.0,0
588,0.0,22.0,1.0,other,White - British,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,7.0,4.0,Live Here Rent Free,2,2.0,0.0,0.0,3,8,8,8,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1E6NP,St. James's,E00023938,0.0,1.4,Online and Offline,2.0,0
589,0.0,65.0,0.0,other,White - British,3.0,5.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,Owns With A Mortgage Or Loan,1,2.0,0.0,0.0,3,8,8,8,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1E6PB,St. James's,E00023943,0.0,1.0,Online and Offline,2.0,0
590,0.0,22.0,0.0,"Unemployed, Not Registered-Seeking Work",White - British,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,0.0,3,8,7,8,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,SW1V3QU,Tachbrook,E00023981,0.0,2.4,Online and Offline,2.0,0
591,0.0,66.0,0.0,Retired,White - British,5.0,5.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,Part Owns And Part Rents (shared Ownership),3,2.0,0.0,0.0,3,7,6,6,8,2.0,2.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,REF,Tachbrook,,0.0,3.0,Online and Offline,,0
592,0.0,60.0,1.0,"Unemployed, Not Registered-Seeking Work",White - British,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,7,6,8,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,SW1V3QW,Tachbrook,E00023965,3.0,2.6,Online and Offline,2.0,1
593,1.0,37.0,0.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,10,7,9,7,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,SW1V3JY,Tachbrook,E00023975,0.0,2.0,Online and Offline,2.0,0
594,1.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,1.0,0.0,3,10,8,10,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,SW1V3JY,Tachbrook,E00023975,0.0,2.0,Online and Offline,2.0,0
595,0.0,36.0,0.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,Part Owns And Part Rents (shared Ownership),6,3.0,0.0,0.0,3,9,8,10,10,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,9.0,SW1V3JY,Tachbrook,E00023975,0.0,2.6,Online and Offline,,1
596,0.0,39.0,1.0,Working - Full Time (30+ HRS),Mixed - White and Black - African,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,4.0,1.0,0.0,3,10,7,9,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,SW1V3LD,Tachbrook,E00023977,0.0,2.2,Online and Offline,,0
597,0.0,46.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),6,2.0,0.0,0.0,3,8,7,9,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,SW1V3JY,Tachbrook,E00023975,0.0,2.6,Online and Offline,3.0,0
598,0.0,32.0,1.0,Full-Time Student,Any - Other White background (type in),5.0,4.0,,4.0,,3.0,3.0,2.0,2.0,3.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,11,11,11,1,1.0,1.0,1.0,None of these,1.0,1.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,1.0,Online and Offline,,0
599,1.0,80.0,0.0,Retired,White - British,5.0,4.0,,,1.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,11,4,8,3,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW88SQ,Church Street,E00023581,0.0,1.0,Online and Offline,1.0,0
600,0.0,24.0,0.0,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Any other Asian Background (type in),5.0,5.0,,5.0,5.0,5.0,3.0,2.0,3.0,5.0,1.0,4.0,Rents A Room In A Shared Property,2,1.0,2.0,0.0,3,7,6,6,10,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,NW88SQ,Church Street,E00023581,0.0,1.0,Online and Offline,1.0,1
601,0.0,65.0,0.0,Retired,White - British,5.0,5.0,,1.0,1.0,5.0,2.0,5.0,4.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,10,10,10,7,1.0,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,1.0,Online and Offline,1.0,0
602,0.0,27.0,0.0,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Any other Asian Background (type in),5.0,5.0,,3.0,4.0,5.0,4.0,2.0,5.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,2.0,0.0,3,9,9,9,8,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW88SQ,Church Street,E00023581,0.0,1.0,Online and Offline,1.0,1
603,0.0,37.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Indian,2.0,5.0,2.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,11,9,9,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,NW88SQ,Church Street,E00023581,0.0,1.2,Online and Offline,1.0,0
604,0.0,27.0,1.0,"Unemployed, Not Registered-Seeking Work",Black or Black British - African ,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,2,8,8,8,8,2.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,5.0,NW88SQ,Church Street,E00023581,0.0,1.0,Online and Offline,,0
605,0.0,55.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Bangladeshi,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,11,8,8,4,1.0,2.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,NW88SQ,Church Street,E00023581,0.0,1.0,Online and Offline,1.0,1
606,0.0,33.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,Rents (With Or Without Housing Benefit),2,21.0,0.0,0.0,3,9,8,8,4,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,1.0,Online and Offline,1.0,0
607,0.0,,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,5.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,12,12,12,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,1.0,Online and Offline,1.0,0
608,1.0,65.0,1.0,Retired,Asian or Asian British - Any other Asian Background (type in),3.0,3.0,,4.0,3.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,11,11,11,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,NW88SQ,Church Street,E00023581,0.0,1.0,Online and Offline,1.0,1
609,0.0,59.0,0.0,Working - Full Time (30+ HRS),White - Irish,5.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,5.0,3.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,6,5,7,9,2.0,2.0,1.0,NHS GP in the Westminster City Council Area,0.0,8.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,1.2,Online and Offline,1.0,1
610,0.0,64.0,1.0,Retired,White - Irish,5.0,5.0,,4.0,2.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,10,9,9,6,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,1.6,Online and Offline,,0
611,0.0,27.0,1.0,Full-Time Student,Asian or Asian British - Any other Asian Background (type in),5.0,5.0,,3.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,0.0,3,11,11,11,9,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,3.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,1.0,Online and Offline,,0
612,0.0,55.0,1.0,other,White - British,4.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,9,6,8,4,2.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,NW16EG,Bryanston and Dorset Square,E00023515,0.0,2.0,Online and Offline,1.0,1
613,0.0,40.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Bangladeshi,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,2.0,0.0,3,6,7,8,7,,,,NHS GP in the Westminster City Council Area,1.0,7.0,NW88SQ,Church Street,E00023581,0.0,1.0,Online and Offline,,1
614,0.0,23.0,0.0,Full-Time Student,Black or Black British -  Caribbean,5.0,4.0,,5.0,,4.0,4.0,5.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,8,9,9,6,2.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1W9SU,Churchill,E00023532,7.0,2.6,Online and Offline,2.0,1
615,0.0,49.0,1.0,other,White - British,5.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,9,9,9,5,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1W9ST,Churchill,E00023532,0.0,3.2,Online and Offline,2.0,1
616,0.0,48.0,1.0,Working - Full Time (30+ HRS),White - British,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,0.0,3,9,9,9,6,1.0,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1W9SU,Churchill,E00023532,6.0,3.2,Online and Offline,2.0,1
617,0.0,39.0,1.0,other,White - Eastern European  (type in),5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),4,2.0,2.0,0.0,3,4,6,7,9,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,5.0,SW1W9SU,Churchill,E00023532,3.0,3.2,Online and Offline,2.0,1
618,0.0,58.0,1.0,Working - Full Time (30+ HRS),White - British,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,3.0,0.0,0.0,3,9,9,8,5,1.0,2.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1V4AX,Churchill,E00023539,7.0,3.25,Online and Offline,2.0,1
619,0.0,33.0,0.0,other,Black or Black British - African ,5.0,5.0,2.0,5.0,,4.0,5.0,5.0,4.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,3.0,0.0,3,9,9,9,5,1.0,1.0,2.0,NHS GP in the Westminster City Council Area,0.0,5.0,SW1W9SU,Churchill,E00023532,3.0,3.6,Online and Offline,2.0,1
620,0.0,67.0,0.0,Retired,White - Eastern European  (type in),5.0,5.0,,5.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,3,9,9,9,6,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,0.0,8.0,SW1W9ST,Churchill,E00023532,1.0,3.5,Online and Offline,2.0,0
621,0.0,44.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Bangladeshi,5.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,0.0,3,8,9,9,6,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1W9ST,Churchill,E00023532,0.0,3.6,Online and Offline,2.0,1
622,0.0,68.0,0.0,Unemployed due to ill health,White - British,5.0,5.0,,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,0.0,1,7,7,8,7,2.0,2.0,3.0,NHS GP in the Westminster City Council Area,1.0,9.0,SW1W9ST,Churchill,E00023532,1.0,3.25,Online and Offline,2.0,0
623,0.0,31.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,2.0,0.0,3,8,9,8,6,1.0,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,6.0,SW1V4AX,Churchill,E00023539,0.0,3.6,Online and Offline,2.0,0
624,0.0,32.0,0.0,other,Black or Black British - African ,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,5.0,4.0,0.0,3,9,9,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7.0,W25EW,Westbourne,E00024073,0.0,1.8,Online and Offline,2.0,0
625,0.0,66.0,0.0,Retired,White - British,1.0,1.0,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,0.0,1,8,10,8,2,2.0,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,9.0,W25UF,Westbourne,E00024074,0.0,2.0,Online and Offline,2.0,0
626,0.0,45.0,0.0,Working - Full Time (30+ HRS),White - British,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,5.0,2.0,0.0,3,4,6,6,6,1.0,1.0,1.0,NHS GP Elsewhere in London,1.0,9.0,W25UB,Westbourne,E00024078,0.0,2.0,Online and Offline,,0
627,0.0,47.0,1.0,Working - Full Time (30+ HRS),White - British,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,3.0,1.0,0.0,3,9,9,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W25EW,Westbourne,E00024073,0.0,2.0,Online and Offline,2.0,0
628,0.0,50.0,0.0,Working - Full Time (30+ HRS),Black or Black British - African ,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,1.0,0.0,3,10,9,9,3,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W25UF,Westbourne,E00024074,0.0,1.8,Online and Offline,2.0,0
629,0.0,45.0,1.0,Working - Full Time (30+ HRS),Other Ethnic groups - Arab,1.0,2.0,,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,5.0,3.0,0.0,3,9,9,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W25UF,Westbourne,E00024074,0.0,2.0,Online and Offline,1.0,0
630,0.0,60.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Any other Asian Background (type in),2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,4.0,0.0,0.0,3,9,10,9,1,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W25EW,Westbourne,E00024073,0.0,2.0,Online and Offline,1.0,0
631,0.0,49.0,1.0,"Unemployed, Not Registered-Seeking Work",White - Eastern European  (type in),3.0,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,4.0,2.0,0.0,1,10,8,9,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8.0,W25EN,Westbourne,E00024073,0.0,2.0,Online and Offline,2.0,0
632,0.0,47.0,1.0,Working - Full Time (30+ HRS),White - British,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,2.0,1.0,0.0,3,9,9,8,2,1.0,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9.0,W25UF,Westbourne,E00024074,0.0,4.0,Online and Offline,,0
