,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5f,Q5g,Q5h,Q5i,Q5j,Q5k,Q5l,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q11a,Q11b,Q11c,Q11d,Q11e,Q12a,Q12b,Q12c,Q12d,Q12e,Q12f,Q12g,Q12h,Q12i,Q12j,Q12k,Q12l,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q13g,Q13h,Q13i,Q13j,Q14a,Q14b,Q14c,Q14d,Q14e,Q14f,Q14g,Q14h,Q14i,Q14j,Q14k,Q14l,Q14m,Q20,Q21,Q22,Q25,Q26a,Q26b,Q26c,Q26d,Q26e,Q26f,Q26g,Q26h,Q26i,Q26j,Q26k,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea
590,0.0,22.0,0.0,"Unemployed, Not Registered-Seeking Work",White - British,5,5,6,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,2.0,3,0.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,600.0,0.0,2.0,0.0,0.0,3,8,7,8,7,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,SW1V3QU,Tachbrook,E00023981
591,0.0,66.0,0.0,Retired,White - British,5,5,6,4,5,5,5,4,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3.0,3,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Part Owns And Part Rents (shared Ownership),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,601.0,0.0,2.0,0.0,0.0,3,7,6,6,8,2,2.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,REF,Tachbrook,
592,0.0,60.0,1.0,"Unemployed, Not Registered-Seeking Work",White - British,5,5,6,5,5,6,5,5,5,5,6,5,1.0,2.0,0.0,0.0,0.0,0.0,2,3,2,3.0,3,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,3.0,0.0,0.0,3,7,6,8,7,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,SW1V3QW,Tachbrook,E00023965
593,1.0,37.0,0.0,Working - Full Time (30+ HRS),White - British,5,5,5,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,603.0,0.0,2.0,0.0,0.0,3,10,7,9,7,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,SW1V3JY,Tachbrook,E00023975
594,1.0,40.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,5,5,5,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,604.0,0.0,3.0,1.0,0.0,3,10,8,10,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,SW1V3JY,Tachbrook,E00023975
595,0.0,36.0,0.0,Working - Full Time (30+ HRS),White - British,5,5,5,5,5,6,5,5,5,4,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,2.0,3,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3,Part Owns And Part Rents (shared Ownership),6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,3.0,0.0,0.0,3,9,8,10,10,1,1.0,1.0,NHS GP Elsewhere in London,1.0,9,SW1V3JY,Tachbrook,E00023975
596,0.0,39.0,1.0,Working - Full Time (30+ HRS),Mixed - White and Black - African,5,5,5,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,2.0,2,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,1048.0,4.0,1.0,0.0,3,10,7,9,5,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,SW1V3LD,Tachbrook,E00023977
597,0.0,46.0,1.0,Working - Full Time (30+ HRS),White - British,5,5,5,5,5,5,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,3.0,2,1.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,2.0,1.0,,,,,,0.0,0.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,607.0,0.0,2.0,0.0,0.0,3,8,7,9,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,SW1V3JY,Tachbrook,E00023975
598,0.0,32.0,1.0,Full-Time Student,Any - Other White background (type in),5,4,6,4,6,6,3,3,2,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,608.0,0.0,1.0,0.0,0.0,3,11,11,11,1,1,1.0,1.0,None of these,1.0,1,NW16EG,Bryanston and Dorset Square,E00023515
599,1.0,80.0,0.0,Retired,White - British,5,4,6,6,1,6,5,5,5,5,6,4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,0.0,2.0,3.0,4.0,5.0,1.0,8.0,9.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,609.0,0.0,1.0,0.0,0.0,3,11,4,8,3,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,NW88SQ,Church Street,E00023581
600,0.0,24.0,0.0,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Any other Asian Background (type in),5,5,6,5,5,6,5,3,2,3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,0.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,4,Rents A Room In A Shared Property,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,610.0,0.0,1.0,2.0,0.0,3,7,6,6,10,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,NW88SQ,Church Street,E00023581
601,0.0,65.0,0.0,Retired,White - British,5,5,6,1,1,6,5,2,5,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,0.0,1.0,3.0,1.0,5.0,1.0,1.0,9.0,1.0,11.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,611.0,0.0,1.0,0.0,0.0,3,10,10,10,7,1,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,9,NW16EG,Bryanston and Dorset Square,E00023515
602,0.0,27.0,0.0,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Any other Asian Background (type in),5,5,6,3,4,6,5,4,2,5,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,1.0,2.0,1.0,1.0,5.0,1.0,8.0,9.0,10.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,0.0,2.0,0.0,4.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,612.0,0.0,1.0,2.0,0.0,3,9,9,9,8,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,NW88SQ,Church Street,E00023581
603,0.0,37.0,0.0,Working - Full Time (30+ HRS),Asian or Asian British - Indian,2,5,2,5,5,6,2,3,3,3,6,4,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,1,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,613.0,0.0,1.0,0.0,0.0,3,11,9,9,5,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,NW88SQ,Church Street,E00023581
604,1.0,27.0,1.0,"Unemployed, Not Registered-Seeking Work",Black or Black British - African ,5,5,5,5,5,6,5,5,2,3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,614.0,0.0,1.0,0.0,0.0,2,8,8,8,8,2,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,5,NW88SQ,Church Street,E00023581
605,1.0,55.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Bangladeshi,5,5,5,5,5,6,5,5,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,615.0,0.0,1.0,0.0,0.0,3,11,8,8,4,1,2.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,NW88SQ,Church Street,E00023581
606,0.0,33.0,1.0,Working - Full Time (30+ HRS),White - British,5,5,5,5,5,5,5,5,2,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,11.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,616.0,0.0,21.0,0.0,0.0,3,9,8,8,4,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,NW16EG,Bryanston and Dorset Square,E00023515
607,0.0,,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,5,5,4,4,2,4,5,5,5,5,6,4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,1.0,1.0,3.0,1.0,5.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,617.0,0.0,1.0,0.0,0.0,3,12,12,12,1,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,NW16EG,Bryanston and Dorset Square,E00023515
608,1.0,65.0,1.0,Retired,Asian or Asian British - Any other Asian Background (type in),3,3,6,4,3,6,5,5,5,4,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,618.0,0.0,1.0,0.0,0.0,3,11,11,11,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,NW88SQ,Church Street,E00023581
609,0.0,59.0,0.0,Working - Full Time (30+ HRS),White - Irish,5,5,5,5,2,1,3,3,5,5,6,3,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,619.0,0.0,1.0,0.0,0.0,3,6,5,7,9,2,2.0,1.0,NHS GP in the Westminster City Council Area,0.0,8,NW16EG,Bryanston and Dorset Square,E00023515
610,0.0,64.0,1.0,Retired,White - Irish,5,5,6,4,2,3,4,5,5,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1.0,1,1.0,1.0,1.0,1.0,5.0,1.0,8.0,9.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,620.0,0.0,1.0,0.0,0.0,3,10,9,9,6,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,8,NW16EG,Bryanston and Dorset Square,E00023515
611,0.0,27.0,1.0,Full-Time Student,Asian or Asian British - Any other Asian Background (type in),5,5,6,3,2,6,3,4,3,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,621.0,0.0,1.0,0.0,0.0,3,11,11,11,9,1,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,3,NW16EG,Bryanston and Dorset Square,E00023515
612,1.0,55.0,1.0,Registered Unemployed (Job Seeker's Allowance),White - British,4,2,4,3,3,6,3,3,5,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,1.0,2.0,3.0,1.0,5.0,1.0,1.0,9.0,1.0,11.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,622.0,0.0,1.0,0.0,0.0,3,9,6,8,4,2,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,NW16EG,Bryanston and Dorset Square,E00023515
613,0.0,40.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Bangladeshi,5,4,4,4,4,6,5,4,3,3,6,4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,623.0,0.0,1.0,2.0,0.0,3,6,7,8,7,4,4.0,4.0,NHS GP in the Westminster City Council Area,1.0,7,NW88SQ,Church Street,E00023581
614,0.0,23.0,0.0,Full-Time Student,Black or Black British -  Caribbean,5,4,6,5,6,6,4,4,5,4,5,4,0.0,2.0,0.0,0.0,5.0,0.0,2,2,3,2.0,4,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,,,,,,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,624.0,0.0,2.0,0.0,0.0,3,8,9,9,6,2,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,SW1W9SU,Churchill,E00023532
615,1.0,49.0,1.0,Working - Part Time (8 - 16 HRS),White - British,5,5,3,4,2,6,5,4,5,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,3.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,625.0,0.0,2.0,0.0,0.0,3,9,9,9,5,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,SW1W9ST,Churchill,E00023532
616,0.0,48.0,1.0,Working - Full Time (30+ HRS),White - British,5,4,3,4,3,6,4,4,4,4,6,4,0.0,0.0,0.0,0.0,0.0,6.0,3,3,3,3.0,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,,,,,,,,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,3.0,0.0,0.0,3,9,9,9,6,1,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,9,SW1W9SU,Churchill,E00023532
617,0.0,39.0,1.0,Registered Unemployed (Job Seeker's Allowance),White - Eastern European  (type in),5,5,5,4,5,6,5,4,5,4,6,4,1.0,2.0,0.0,0.0,0.0,0.0,3,3,4,3.0,3,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),4,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,627.0,0.0,2.0,2.0,0.0,3,4,6,7,9,1,1.0,1.0,NHS GP in the Westminster City Council Area,0.0,5,SW1W9SU,Churchill,E00023532
618,0.0,58.0,1.0,Working - Full Time (30+ HRS),White - British,4,4,3,4,6,6,4,4,4,4,6,4,1.0,0.0,0.0,0.0,0.0,6.0,3,3,4,3.0,6,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,628.0,0.0,3.0,0.0,0.0,3,9,9,8,5,1,2.0,1.0,NHS GP in the Westminster City Council Area,1.0,9,SW1V4AX,Churchill,E00023539
619,0.0,33.0,0.0,Registered Unemployed (Job Seeker's Allowance),Black or Black British - African ,5,5,2,5,6,6,4,5,5,4,4,4,1.0,2.0,0.0,0.0,0.0,0.0,4,4,4,3.0,3,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,629.0,0.0,1.0,3.0,0.0,3,9,9,9,5,1,1.0,2.0,NHS GP in the Westminster City Council Area,0.0,5,SW1W9SU,Churchill,E00023532
620,1.0,67.0,0.0,Retired,White - Eastern European  (type in),5,5,6,5,2,6,5,5,4,5,6,5,1.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4.0,6,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,2.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,630.0,0.0,1.0,0.0,0.0,3,9,9,9,6,2,2.0,2.0,NHS GP in the Westminster City Council Area,0.0,8,SW1W9ST,Churchill,E00023532
621,0.0,44.0,1.0,Working - Full Time (30+ HRS),Asian or Asian British - Bangladeshi,5,4,5,5,2,6,4,4,5,5,6,4,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4.0,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,631.0,0.0,2.0,0.0,0.0,3,8,9,9,6,2,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,9,SW1W9ST,Churchill,E00023532
622,1.0,68.0,0.0,Unemployed due to ill health,White - British,5,5,6,5,2,6,5,4,5,5,6,5,1.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4.0,6,1.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,,2.0,,,,,,2.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,632.0,0.0,1.0,0.0,0.0,1,7,7,8,7,2,2.0,3.0,NHS GP in the Westminster City Council Area,1.0,9,SW1W9ST,Churchill,E00023532
623,0.0,31.0,1.0,Working - Full Time (30+ HRS),Black or Black British - African ,4,5,4,5,3,6,5,5,4,4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,4.0,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Rents (With Or Without Housing Benefit),3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,633.0,0.0,2.0,2.0,0.0,3,8,9,8,6,1,1.0,2.0,NHS GP in the Westminster City Council Area,1.0,6,SW1V4AX,Churchill,E00023539
624,1.0,32.0,0.0,Working - Part Time (8 - 16 HRS),Black or Black British - African ,2,2,2,3,1,6,2,3,2,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,2.0,2,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,634.0,0.0,5.0,4.0,0.0,3,9,9,9,2,1,1.0,1.0,NHS GP in the Westminster City Council Area,1.0,7,W25EW,Westbourne,E00024073
625,1.0,66.0,0.0,Retired,White - British,1,1,6,6,1,2,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,6,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,635.0,0.0,2.0,0.0,0.0,1,8,10,8,2,2,2.0,2.0,NHS GP in the Westminster City Council Area,1.0,9,W25UF,Westbourne,E00024074
626,0.0,45.0,0.0,Working - Full Time (30+ HRS),White - British,4,4,3,3,2,6,3,3,4,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,2,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4,Rents (With Or Without Housing Benefit),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,636.0,0.0,5.0,2.0,0.0,3,4,6,6,6,1,1.0,1.0,NHS GP Elsewhere in London,1.0,9,W25UB,Westbourne,E00024078
