,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
494,0.0,22.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,9,9,3,1.0,1.0,1.0,NHS,UK  ,9.0,W25RD,Bayswater,E00023474,0.0,1.6,Offline,2.0,Not Concerned
495,0.0,36.0,Female,other,White - British,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,1.0,No,3,9,9,7,2,1.0,1.0,1.0,NHS,UK  ,9.0,W25RD,Bayswater,E00023474,0.0,2.0,None,,Not Concerned
496,0.0,32.0,Female,Working - Full Time (30+ HRS),White - British,2.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,3.0,Live Here Rent Free,2,3.0,0.0,No,3,9,9,9,6,1.0,1.0,1.0,NHS,UK  ,9.0,SW1V1TA,Vincent Square,E00024013,0.0,1.2,Online and Offline,2.0,Not Concerned
497,0.0,38.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Chinese ,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,Owns Outright,1,1.0,0.0,No,3,7,7,7,2,1.0,1.0,1.0,NHS,,6.0,SW1P4EF,Vincent Square,E00024023,0.0,1.4,Offline,5.0,Not Concerned
498,0.0,74.0,Female,other,White - British,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,9,9,9,2,1.0,1.0,1.0,NHS,UK  ,9.0,SW1V1TA,Vincent Square,E00024013,0.0,1.0,Offline,1.0,Not Concerned
499,0.0,39.0,Female,Working - Full Time (30+ HRS),Black or Black British - African ,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,Live Here Rent Free,3,3.0,0.0,No,3,7,7,7,5,1.0,1.0,1.0,NHS,UK  ,8.0,SW1V1TA,Vincent Square,E00024013,0.0,3.0,Offline,4.0,Not Concerned
500,0.0,72.0,Female,Retired,White - British,2.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,10,10,10,3,1.0,1.0,1.0,NHS,UK  ,9.0,SW1P4EF,Vincent Square,E00024023,0.0,2.0,Online and Offline,2.0,Not Concerned
501,0.0,24.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Chinese ,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,8.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,6,6,6,4,1.0,1.0,1.0,NHS,,5.0,SW1V1TA,Vincent Square,E00024013,0.0,1.2,Online and Offline,4.0,Not Concerned
502,0.0,41.0,Female,other,White - Eastern European  (type in),5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,2.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,5.0,3.0,No,3,4,4,4,10,3.0,3.0,3.0,NHS,UK  ,8.0,SW1P4EF,Vincent Square,E00024023,0.0,1.0,Offline,2.0,Not Concerned
503,0.0,55.0,Male,Unemployed due to ill health,White - British,3.0,3.0,,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,Rents (With Or Without Housing Benefit),4,2.0,0.0,No,2,7,7,7,8,2.0,3.0,3.0,NHS,UK  ,9.0,SW1V1TB,Vincent Square,E00024013,0.0,1.25,Offline,2.5,Concerned
504,0.0,53.0,Male,other,White - British,2.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,,2.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,8,8,8,7,1.0,1.0,1.0,NHS,UK  ,9.0,SW1V1TA,Vincent Square,E00024013,0.0,1.2,Offline,2.0,Not Concerned
505,0.0,45.0,Male,"Unemployed, Not Registered-Seeking Work",White - British,4.0,4.0,,4.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,Rents (With Or Without Housing Benefit),4,2.0,0.0,No,3,7,7,7,8,1.0,2.0,2.0,NHS,UK  ,9.0,SW1V1TD,Vincent Square,E00024013,0.0,1.4,Offline,2.5,Not Concerned
506,0.0,44.0,Male,Working - Full Time (30+ HRS),White - Eastern European  (type in),1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,3.0,1.0,No,3,9,9,9,4,1.0,1.0,1.0,NHS,UK  ,7.0,SW1V1TD,Vincent Square,E00024013,0.0,1.6,Online and Offline,2.0,Not Concerned
507,0.0,23.0,Male,other,Black or Black British - African ,3.0,5.0,4.0,4.0,,2.0,4.0,3.0,4.0,2.0,2.0,4.0,Live Here Rent Free,4,4.0,0.0,No,3,7,7,7,3,2.0,1.0,1.0,NHS,UK  ,8.0,SW1P4EF,Vincent Square,E00024023,0.0,3.0,Offline,4.0,Concerned
508,0.0,52.0,Female,other,Black or Black British - African ,3.0,5.0,3.0,5.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),4,3.0,0.0,No,3,10,10,10,2,1.0,1.0,1.0,NHS,UK  ,8.0,SW1P4EF,Vincent Square,E00024023,0.0,1.2,Online and Offline,1.0,Concerned
509,0.0,34.0,Male,Working - Full Time (30+ HRS),White - British,5.0,5.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,8,8,8,2,2.0,2.0,2.0,None of these,UK  ,9.0,SW1P4EF,Vincent Square,E00024023,0.0,4.0,Online and Offline,2.0,Not Concerned
510,0.0,47.0,Female,"Unemployed, Not Registered-Seeking Work",White - Eastern European  (type in),3.0,3.0,,5.0,1.0,3.0,3.0,5.0,5.0,3.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,9,9,9,6,1.0,1.0,1.0,NHS,UK  ,8.0,SW1P4EF,Vincent Square,E00024023,0.0,1.0,Offline,1.0,Not Concerned
511,0.0,41.0,Female,Working - Full Time (30+ HRS),White - Eastern European  (type in),5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,Owns Outright,1,1.0,0.0,No,3,3,7,4,8,2.0,3.0,3.0,NHS,UK  ,8.0,SW1P4EF,Vincent Square,E00024023,0.0,2.0,Online and Offline,4.0,Not Concerned
512,0.0,55.0,Male,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Indian,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,Owns Outright,2,2.0,0.0,No,3,9,10,9,1,1.0,1.0,1.0,NHS,UK  ,8.0,W1B1PS,West End,E00024124,0.0,2.0,Online and Offline,2.0,Not Concerned
513,0.0,64.0,Female,Working - Full Time (30+ HRS),Any - Other White background (type in),4.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,Owns With A Mortgage Or Loan,3,2.0,0.0,Yes,3,7,8,3,8,2.0,2.0,2.0,NHS,,8.0,W1B1PR,West End,E00024124,0.0,2.0,Offline,2.0,Not Concerned
514,0.0,24.0,Male,Working - Full Time (30+ HRS),White - British,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Owns Outright,2,3.0,0.0,No,3,9,9,9,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1J7NP,West End,E00175214,0.0,2.0,Online,,Not Concerned
515,0.0,52.0,Female,"Unemployed, Not Registered-Seeking Work",Other Ethnic groups - Arab,2.0,2.0,,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,Owns Outright,4,1.0,0.0,No,2,6,6,6,6,3.0,3.0,3.0,NHS,,8.0,W1J7NP,West End,E00175214,0.0,2.0,None,,Concerned
516,0.0,57.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Indian,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,Owns Outright,1,4.0,1.0,No,3,8,8,9,3,1.0,1.0,1.0,NHS,UK  ,8.0,W1B1PR,West End,E00024124,0.0,2.0,None,,Not Concerned
517,0.0,52.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Any other Asian Background (type in),1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,Owns Outright,2,2.0,0.0,No,3,9,10,9,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1J7NP,West End,E00175214,0.0,2.0,Online and Offline,2.0,Not Concerned
518,0.0,29.0,Female,Working - Full Time (30+ HRS),White - British,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,8,9,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1J7NP,West End,E00175214,0.0,2.0,Online and Offline,2.0,Not Concerned
519,0.0,33.0,Male,Working - Full Time (30+ HRS),White - Eastern European  (type in),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,9,9,10,2,1.0,1.0,1.0,NHS,,5.0,W1J7NP,West End,E00175214,0.0,2.0,Online and Offline,2.0,Not Concerned
520,0.0,46.0,Male,Working - Full Time (30+ HRS),White - British,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,Owns Outright,1,3.0,1.0,No,3,9,9,10,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1J7NP,West End,E00175214,0.0,2.0,Online and Offline,2.0,Not Concerned
521,0.0,37.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Pakistani,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,9,10,10,2,1.0,1.0,1.0,NHS,UK  ,8.0,W1J7NP,West End,E00175214,0.0,2.0,Online and Offline,5.0,Not Concerned
522,0.0,28.0,Female,Working - Full Time (30+ HRS),White - Eastern European  (type in),2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,10,8,2,1.0,1.0,1.0,NHS,,5.0,W1J7NP,West End,E00175214,0.0,2.0,None,,Not Concerned
523,0.0,45.0,Male,Working - Full Time (30+ HRS),White - British,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,Owns Outright,2,3.0,0.0,No,3,10,9,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1B1PR,West End,E00024124,0.0,1.8,Online and Offline,2.0,Not Concerned
524,0.0,25.0,Female,Working - Full Time (30+ HRS),Other Ethnic groups - Arab,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,Owns Outright,1,3.0,0.0,No,3,11,11,11,1,1.0,1.0,1.0,NHS,,9.0,W1B1PS,West End,E00024124,0.0,1.8,Online,,Not Concerned
525,0.0,40.0,Male,Working - Full Time (30+ HRS),White - British,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,Owns Outright,1,3.0,1.0,No,3,9,8,9,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1B1PS,West End,E00024124,0.0,2.0,Online and Offline,2.0,Not Concerned
526,0.0,68.0,Female,Retired,Asian or Asian British - Any other Asian Background (type in),1.0,2.0,,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,Owns Outright,2,4.0,0.0,No,3,8,7,7,2,,,,Private,UK  ,8.0,W1B1PR,West End,E00024124,0.0,2.0,Online and Offline,2.0,Not Concerned
527,0.0,48.0,Male,Working - Full Time (30+ HRS),Any - Other White background (type in),2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,Owns Outright,2,2.0,0.0,Yes,3,10,9,10,2,1.0,1.0,1.0,NHS,UK  ,9.0,W1B1PR,West End,E00024124,0.0,1.75,Online and Offline,1.0,Not Concerned
528,0.0,23.0,Male,other,White - British,3.0,3.0,5.0,4.0,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),6,5.0,0.0,No,3,6,7,7,7,1.0,1.0,1.0,NHS,UK  ,9.0,SW1V4AT,Churchill,E00023539,1.0,3.6,None,,Concerned
529,0.0,46.0,Female,other,Mixed - White and Black - Caribbean,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,10,10,10,5,2.0,2.0,2.0,NHS,UK  ,8.0,SW1V3DP,Churchill,E00023549,0.0,3.25,Offline,2.0,Not Concerned
530,0.0,24.0,Male,other,White - British,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,5.0,1.0,4.0,Rents (With Or Without Housing Benefit),4,4.0,0.0,Yes,3,9,8,8,5,2.0,2.0,2.0,NHS,UK  ,9.0,REF,Churchill,,1.0,3.4,Offline,2.0,Concerned
531,0.0,51.0,Male,Working - Full Time (30+ HRS),Black or Black British - African ,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,2.0,3.0,No,3,10,10,10,5,1.0,1.0,1.0,NHS,,5.0,REF,Churchill,,0.0,3.0,Offline,2.0,Concerned
532,0.0,56.0,Female,other,Black or Black British - African ,5.0,5.0,3.0,5.0,,5.0,4.0,5.0,5.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,4.0,0.0,No,2,9,9,9,4,1.0,2.0,1.0,NHS,UK  ,8.0,SW1V4AT,Churchill,E00023539,1.0,3.2,Offline,2.0,Concerned
533,0.0,66.0,Male,Unemployed due to ill health,Black or Black British -  Caribbean,5.0,4.0,,4.0,,5.0,4.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,Yes,2,8,8,9,7,1.0,2.0,1.0,NHS,UK  ,8.0,SW1V3DP,Churchill,E00023549,2.0,3.25,Online and Offline,2.0,Concerned
534,0.0,58.0,Female,Unemployed due to ill health,White - Eastern European  (type in),4.0,4.0,,4.0,,4.0,5.0,4.0,4.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,5.0,0.0,No,3,9,9,8,4,1.0,1.0,1.0,NHS,UK  ,8.0,SW1V3DP,Churchill,E00023549,1.0,3.0,Offline,2.0,Concerned
535,0.0,49.0,Female,other,White - Irish,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,2.0,No,3,9,8,9,5,1.0,1.0,1.0,NHS,UK  ,9.0,SW1V3DP,Churchill,E00023549,1.0,3.0,Offline,2.0,Concerned
536,0.0,38.0,Female,other,Black or Black British - African ,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,1.0,5.0,No,3,9,9,9,4,1.0,1.0,1.0,NHS,,5.0,SW1V3DP,Churchill,E00023549,1.0,3.4,Offline,2.0,Concerned
537,0.0,59.0,Male,Working - Full Time (30+ HRS),White - Eastern European  (type in),5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,5.0,0.0,No,3,8,8,9,6,1.0,1.0,1.0,NHS,,6.0,SW1V3DP,Churchill,E00023549,2.0,2.8,Offline,2.0,Concerned
538,0.0,73.0,Male,Retired,Asian or Asian British - Any other Asian Background (type in),5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,Owns Outright,2,3.0,0.0,No,3,11,11,11,5,1.0,1.0,1.0,NHS,UK  ,8.0,W1W5HB,Marylebone High Street,E00023818,0.0,2.0,None,,Not Concerned
539,0.0,22.0,Female,Full-Time Student,White - Eastern European  (type in),3.0,3.0,,,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,11,11,6,1.0,1.0,1.0,None of these,,1.0,W1W5HB,Marylebone High Street,E00023818,0.0,2.0,None,,Not Concerned
540,0.0,68.0,Male,Retired,White - British,3.0,3.0,,2.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,2,8,7,7,4,2.0,1.0,1.0,NHS,UK  ,9.0,NW89AQ,Abbey Road,E00023423,0.0,1.4,Online and Offline,1.0,Concerned
541,0.0,45.0,Female,other,White - Irish,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,1.0,No,3,10,9,9,9,1.0,1.0,2.0,NHS,UK  ,8.0,NW89DA,Abbey Road,E00023423,0.0,1.6,Online and Offline,1.0,Not Concerned
542,0.0,40.0,Male,Working - Full Time (30+ HRS),Any - Other White background (type in),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,8,8,6,1.0,1.0,1.0,NHS,UK  ,9.0,NW89DA,Abbey Road,E00023423,0.0,1.0,Online and Offline,1.0,Not Concerned
543,0.0,29.0,Male,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,10,7,7,3,1.0,1.0,1.0,NHS,UK  ,9.0,NW89DA,Abbey Road,E00023423,0.0,1.0,Online,,Concerned
544,0.0,32.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,5.0,3.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,10,10,10,4,1.0,1.0,1.0,NHS,UK  ,7.0,W91RG,Abbey Road,E00023429,0.0,1.0,Online,,Concerned
545,0.0,59.0,Male,Working - Full Time (30+ HRS),White - British,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,Rents (With Or Without Housing Benefit),1,2.0,0.0,No,3,8,7,7,3,2.0,1.0,1.0,NHS,UK  ,8.0,W1W5HB,Marylebone High Street,E00023818,0.0,1.0,Online and Offline,1.0,Not Concerned
546,0.0,69.0,Male,Retired,Asian or Asian British - Pakistani,5.0,5.0,,5.0,3.0,5.0,4.0,2.0,5.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,2.0,1.0,No,3,10,10,2,7,1.0,1.0,1.0,NHS,UK  ,8.0,W1W5HB,Marylebone High Street,E00023818,0.0,1.0,Online,,Concerned
547,0.0,39.0,Female,other,Asian or Asian British - Indian,3.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,1.0,No,3,8,8,8,6,2.0,2.0,2.0,NHS,,5.0,NW89DA,Abbey Road,E00023423,0.0,1.6,Online and Offline,2.0,Concerned
548,0.0,37.0,Female,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,3.0,0.0,No,3,10,8,10,6,1.0,1.0,2.0,NHS,UK  ,9.0,W1W5HB,Marylebone High Street,E00023818,0.0,1.4,Online,,Not Concerned
549,0.0,22.0,Male,Working - Full Time (30+ HRS),White - British,5.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,Rents A Room In A Shared Property,2,4.0,0.0,No,3,9,9,9,5,1.0,1.0,1.0,NHS,UK  ,9.0,NW89DD,Abbey Road,E00023425,0.0,1.0,Online,,Not Concerned
550,0.0,24.0,Female,Full-Time Student,White - Irish,2.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,11,11,11,1,1.0,1.0,1.0,NHS,UK  ,9.0,W91PN,Abbey Road,E00023415,0.0,2.0,Online,,Not Concerned
551,0.0,26.0,Female,Full-Time Student,White - Western European (type in),1.0,4.0,,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,11,11,11,1,1.0,1.0,1.0,NHS,,1.0,W1W5HB,Marylebone High Street,E00023818,0.0,2.0,None,,Not Concerned
552,0.0,25.0,Female,Full-Time Student,Asian or Asian British - Bangladeshi,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,Rents A Room In A Shared Property,2,3.0,0.0,No,3,11,11,11,5,1.0,1.0,1.0,NHS,,3.0,NW89AQ,Abbey Road,E00023423,0.0,2.0,Online,,Not Concerned
553,0.0,50.0,Female,"Unemployed, Not Registered-Seeking Work",White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,Owns With A Mortgage Or Loan,2,3.0,0.0,No,2,7,6,6,8,2.0,2.0,2.0,NHS,UK  ,9.0,W91PN,Abbey Road,E00023415,0.0,1.0,Online and Offline,1.0,Not Concerned
554,0.0,26.0,Male,Working - Full Time (30+ HRS),White - British,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,1.0,No,3,10,10,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W1W5HB,Marylebone High Street,E00023818,0.0,1.0,Online and Offline,1.0,Not Concerned
555,0.0,42.0,Female,Working - Full Time (30+ HRS),Any - Other White background (type in),4.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,8,8,8,7,2.0,2.0,2.0,NHS,UK  ,4.0,W91PN,Abbey Road,E00023415,0.0,1.0,Offline,1.0,Concerned
556,0.0,27.0,Female,Full-Time Student,Asian or Asian British - Indian,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,11,9,9,4,1.0,1.0,1.0,NHS,UK  ,8.0,W1W5HB,Marylebone High Street,E00023818,0.0,1.4,Online,,Concerned
557,0.0,38.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,10,9,9,6,1.0,1.0,1.0,NHS,UK  ,9.0,NW89DA,Abbey Road,E00023423,0.0,1.4,Online and Offline,1.0,Not Concerned
558,0.0,27.0,Male,Working - Full Time (30+ HRS),White - British,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,11,8,8,4,1.0,1.0,2.0,NHS,UK  ,9.0,SW1P4BH,Vincent Square,E00024012,0.0,,None,,Not Concerned
559,0.0,29.0,Female,Working - Full Time (30+ HRS),White - British,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,11,10,5,7,1.0,1.0,1.0,NHS,UK  ,9.0,SW1P4BH,Vincent Square,E00024012,0.0,1.0,None,,Not Concerned
560,0.0,60.0,Male,other,White - British,3.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,10,10,11,1,1.0,1.0,1.0,NHS,UK  ,9.0,SW1P4BH,Vincent Square,E00024012,0.0,1.6,Offline,1.0,Not Concerned
561,0.0,34.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Pakistani,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Owns With A Mortgage Or Loan,3,1.0,0.0,No,3,11,11,11,1,1.0,1.0,1.0,NHS,UK  ,7.0,SW1P2DU,St. James's,E00175228,0.0,2.0,Offline,1.0,Not Concerned
562,0.0,30.0,Male,Working - Full Time (30+ HRS),Mixed - White and Black - Caribbean,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,9,9,1,1.0,1.0,1.0,NHS,UK  ,9.0,SW1P4BH,Vincent Square,E00024012,0.0,2.0,None,,Not Concerned
563,0.0,51.0,Male,Working - Full Time (30+ HRS),White - Western European (type in),1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,,Rents (With Or Without Housing Benefit),1,1.0,0.0,No,3,9,9,9,3,2.0,1.0,1.0,None of these,,5.0,SW1P2DU,St. James's,E00175228,0.0,,None,,Not Concerned
564,0.0,27.0,Male,Working - Full Time (30+ HRS),Other Ethnic groups - Arab,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,9,10,2,1.0,1.0,1.0,NHS,UK  ,9.0,SW1P2DU,St. James's,E00175228,0.0,4.0,Online,,Not Concerned
565,0.0,26.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Chinese ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,9,10,3,1.0,1.0,1.0,NHS,,4.0,SW1P2DU,St. James's,E00175228,0.0,2.0,None,,Not Concerned
566,0.0,21.0,Male,Full-Time Student,Mixed - White and Black - Caribbean,5.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,Owns Outright,2,1.0,0.0,No,3,11,9,9,11,2.0,1.0,1.0,NHS,UK  ,5.0,SW1P2DU,St. James's,E00175228,0.0,2.0,None,,Not Concerned
567,0.0,23.0,Female,Full-Time Student,Any - Other White background (type in),1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,9,6,8,3,2.0,1.0,1.0,None of these,,5.0,SW1P2DU,St. James's,E00175228,0.0,2.0,Online,,Not Concerned
568,0.0,23.0,Female,Working - Full Time (30+ HRS),White - Irish,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,11,10,2,1.0,1.0,1.0,NHS,UK  ,1.0,SW1P4BH,Vincent Square,E00024012,0.0,,None,,Not Concerned
569,0.0,79.0,Female,Retired,Asian or Asian British - Any other Asian Background (type in),1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,11,10,10,3,1.0,1.0,1.0,NHS,UK  ,8.0,SW1P4BH,Vincent Square,E00024012,0.0,2.0,Offline,2.0,Not Concerned
